loss,categorical_accuracy,weighted_f1,micro_f1,macro_f1,Precision Description,Recall Description,Precision Sintomas,Recall Sintomas,Precision Causas,Recall Causas,Precision FactoresRiesgo,Recall FactoresRiesgo,Precision Complicaciones,Recall Complicaciones,Precision Prevencion,Recall Prevencion,Precision Diagnostico,Recall Diagnostico,Precision Tratamiento,Recall Tratamiento,trial_id,time_total_s,dataset,optimizer,n_units_gru,bidirectional,trainable_embeddings,act_funct,n_units_mlp,n_hidden_layers,dropout,batch_size,F-Score Description,F-Score Sintomas,F-Score Causas,F-Score FactoresRiesgo,F-Score Complicaciones,F-Score Prevencion,F-Score Diagnostico,F-Score Tratamiento,stacked_gru_layers,second_layer_bidirectional
0.4075776636600494,0.875,0.8749834895133972,0.875,0.8702397346496582,0.909547746181488,0.7835497856140137,0.9207048416137696,0.9288889169692992,0.7899159789085388,0.8430493474006653,0.8795811533927917,0.8888888955116272,0.8776978254318237,0.6931818127632141,0.8474576473236084,0.8333333134651184,0.9684684872627258,0.9471365809440612,0.9345794320106506,0.8888888955116272,9dd79112,1400.9354798793793,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.4,32,0.8418604695152243,0.9247787728589424,0.8156182373147403,0.8842105303807932,0.7746031648742068,0.8403361342854182,0.957683759561934,0.9111617312450212,False,
0.3140109181404114,0.9084158539772034,0.9081761240959167,0.908415913581848,0.9075766801834106,0.875,0.8787878751754761,0.9383260011672974,0.946666657924652,0.8905472755432129,0.8026905655860901,0.976878583431244,0.8941798806190491,0.8502994179725647,0.8068181872367859,0.94017094373703,0.9166666865348816,0.9821428656578064,0.9691630005836488,0.9201680421829224,0.9733333587646484,5dc9181e,916.0967969894408,Doc2Vec_Big,Adamax,64,True,False,relu,64.0,1,0.25,32,0.8768898470136874,0.9424778768069658,0.844339618361205,0.9337016366885434,0.8279883489988616,0.9282700541194786,0.9756097628263471,0.9460043184310204,False,
0.4380251169204712,0.8910890817642212,0.8905751705169678,0.8910890817642212,0.8895738124847412,0.8640776872634888,0.7705627679824829,0.9282511472702026,0.9200000166893004,0.8275862336158752,0.8609865307807922,0.9114583134651184,0.92592591047287,0.8627451062202454,0.75,0.8934426307678223,0.9083333611488342,0.9650654792785645,0.9735682606697084,0.9406392574310304,0.9155555367469788,027fd308,1599.651295185089,Doc2Vec_Big,Adamax,64,False,False,,,0,0.45,32,0.814645315198034,0.9241071642567736,0.8439560500165567,0.918635152907179,0.8024316144808293,0.9008264639331834,0.969298223519704,0.9279279124408067,False,
0.4674434065818786,0.8582921028137207,0.8568738102912903,0.8582921028137207,0.8556811809539795,0.8806818127632141,0.6709956526756287,0.9058296084403992,0.897777795791626,0.8663366436958313,0.7847533822059631,0.8666666746139526,0.8941798806190491,0.8543046116828918,0.7329545617103577,0.9026548862457277,0.8500000238418579,0.9457013607025146,0.9207048416137696,0.9212962985038756,0.8844444155693054,d48bfd7a,1108.1525945663452,Doc2Vec_Little,Adamax,8,True,True,,,0,0.4,32,0.7616707478412491,0.9017857293335826,0.8235294267469624,0.880208330861933,0.788990824837446,0.8755365022672899,0.9330357137036376,0.9024943170920848,False,
0.3835787773132324,0.8830445408821106,0.8827757239341736,0.8830444812774658,0.8775825500488281,0.8714285492897034,0.7922077775001526,0.9330357313156128,0.9288889169692992,0.857798159122467,0.8385650515556335,0.8972973227500916,0.8783068656921387,0.8466257452964783,0.7840909361839294,0.8962264060974121,0.7916666865348816,0.9557521939277648,0.9515418410301208,0.9330357313156128,0.9288889169692992,813720e8,3281.975392103195,Doc2Vec_Big,Adamax,8,True,False,,,0,0.25,32,0.8299319546779538,0.930957706321526,0.8480725743177605,0.88770054077198,0.8141592966649348,0.8407079718463784,0.9536423703004802,0.930957706321526,False,
1.3568040132522583,0.6089109182357788,0.5954623222351074,0.6089109182357788,0.5754389762878418,1.0,0.0129870129749178,0.8155737519264221,0.8844444155693054,0.0,0.0,0.6097561120986938,0.5291005373001099,0.8333333134651184,0.0852272734045982,0.0,0.0,0.9344978332519532,0.9427312612533568,0.5641025900840759,0.0977777764201164,26f04ff4,1217.5495131015778,Doc2Vec_Little,Adamax,16,False,True,relu,8.0,1,0.4,32,0.0256410256174517,0.8486140491531458,0.0,0.5665722489371344,0.1546391760305842,0.0,0.9385964915617292,0.166666665828348,False,
1.1333074569702148,0.8316831588745117,0.8298174142837524,0.8316831588745117,0.8222967386245728,0.7821782231330872,0.6839826703071594,0.8927038908004761,0.9244444370269777,0.7531380653381348,0.8071748614311218,0.8445596098899841,0.8624338507652283,0.7314285635948181,0.7272727489471436,0.8478260636329651,0.6499999761581421,0.939130425453186,0.9515418410301208,0.875,0.9333333373069764,403693f0,1905.8997914791107,Doc2Vec_Little,Adamax,64,False,True,relu,64.0,2,0.5,32,0.7297921423335002,0.9082969542167172,0.7792207615513937,0.8534031481041735,0.7293447363491855,0.7358490325412363,0.945295395552908,0.9032258083123198,False,
0.3013915717601776,0.9195544719696044,0.9191837310791016,0.9195544123649596,0.9176404476165771,0.9107981324195862,0.8398268222808838,0.9427312612533568,0.951111137866974,0.8962264060974121,0.8520179390907288,0.9371727705001832,0.9470899701118468,0.8969696760177612,0.8409090638160706,0.9032257795333862,0.9333333373069764,0.9780701994895936,0.9823788404464722,0.946666657924652,0.946666657924652,27e63c8c,1337.569518327713,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.2,32,0.8738738691408411,0.946902659915026,0.8735632151003825,0.9421052723404773,0.8680351663702608,0.9180327749034466,0.9802197852397851,0.946666657924652,False,
0.3278515636920929,0.8997524976730347,0.8995290994644165,0.8997524976730347,0.8971407413482666,0.8985507488250732,0.8051947951316833,0.945945918560028,0.9333333373069764,0.865470826625824,0.865470826625824,0.8717948794364929,0.8994709253311157,0.8695651888847351,0.7954545617103577,0.9439252614974976,0.8416666388511658,0.995412826538086,0.9559471607208252,0.9177489280700684,0.9422222375869752,191711b6,2841.4333543777466,Doc2Vec_Little,Adamax,8,True,False,,,0,0.2,32,0.8493150736997486,0.9395973039400436,0.865470826625824,0.8854166831370093,0.8308605299795054,0.8898678382402769,0.9752809030494064,0.9298245741823208,False,
0.3414950370788574,0.9139851331710817,0.9137377142906188,0.9139851331710817,0.91332745552063,0.914691925048828,0.8354978561401367,0.9330357313156128,0.9288889169692992,0.8500000238418579,0.9147982001304626,0.9447513818740844,0.9047619104385376,0.8711656332015991,0.8068181872367859,0.948275864124298,0.9166666865348816,0.9822221994400024,0.9735682606697084,0.9319148659706116,0.9733333587646484,a355ed8e,1045.3297510147097,Doc2Vec_Little,Adamax,32,True,True,relu,32.0,1,0.35,32,0.8733031704571228,0.930957706321526,0.8812095131999381,0.9243243276019268,0.8377581099430037,0.9322034010973445,0.9778760841755376,0.9521739107815432,False,
0.7595584392547607,0.7295792102813721,0.7184289693832397,0.7295792102813721,0.7128410339355469,0.7631579041481018,0.1255411207675933,0.8904109597206116,0.8666666746139526,0.7336448431015015,0.7040358781814575,0.8114285469055176,0.7513227462768555,0.0,0.0,0.8453608155250549,0.6833333373069763,0.941704034805298,0.925110161304474,0.9120370149612428,0.8755555748939514,4a8e9fde,1729.4962136745453,Doc2Vec_Little,Adamax,16,False,False,relu,32.0,1,0.45,32,0.215613376234972,0.8783783828574345,0.718535463041248,0.7802197661625562,0.0,0.7557603674104653,0.9333333476413912,0.893424035757097,False,
0.4881276488304138,0.8867574334144592,0.8860810995101929,0.8867574334144592,0.8845107555389404,0.875,0.7575757503509521,0.9555555582046508,0.9555555582046508,0.813725471496582,0.7443946003913879,0.9243243336677552,0.9047619104385376,0.9051094651222228,0.7045454382896423,0.8780487775802612,0.8999999761581421,0.9613733887672424,0.9867841601371764,0.9543378949165344,0.9288889169692992,0153db3e,2037.8654899597168,Doc2Vec_Little,Adamax,64,True,True,relu,16.0,2,0.4,32,0.8120649610464754,0.9555555582046508,0.777517545806373,0.9144385101454706,0.7923322489223931,0.8888888757705978,0.9739130518950224,0.9414414536123556,False,
0.2911035120487213,0.9102723002433776,0.9094995260238647,0.9102723002433776,0.906839907169342,0.932692289352417,0.8398268222808838,0.938596487045288,0.951111137866974,0.8534482717514038,0.8878923654556274,0.92268043756485,0.9470899701118468,0.9064748287200928,0.7159090638160706,0.9145299196243286,0.8916666507720947,0.9866666793823242,0.9779735803604126,0.921739101409912,0.9422222375869752,3e8bbc80,1197.8325259685516,Doc2Vec_Big,Adamax,64,True,False,relu,64.0,1,0.45,32,0.8838268613204914,0.9448123731130484,0.8703296627990866,0.934725872704238,0.7999999864241369,0.9029535808312626,0.9823008973502414,0.9318681245494496,False,
0.3710287511348724,0.9127475023269652,0.91242253780365,0.9127475023269652,0.9101455211639404,0.8839285969734192,0.8571428656578064,0.9342105388641356,0.946666657924652,0.8767123222351074,0.8609865307807922,0.8928571343421936,0.92592591047287,0.9102563858032228,0.8068181872367859,0.9098360538482666,0.925000011920929,0.9865471124649048,0.9691630005836488,0.939393937587738,0.9644444584846495,a600d32c,1259.8117904663086,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,0.8703296871016011,0.9403973530376224,0.8687782690354006,0.9090908972290922,0.8554216789946635,0.9173553718031204,0.9777777937070822,0.951754391874468,False,
0.3070439100265503,0.9139851331710817,0.9137924909591676,0.9139851331710817,0.9126972556114196,0.9070796370506288,0.887445867061615,0.9276595711708068,0.9688888788223268,0.8761904835700989,0.8251121044158936,0.945945918560028,0.92592591047287,0.859649121761322,0.8352272510528564,0.94017094373703,0.9166666865348816,0.995412826538086,0.9559471607208252,0.933920681476593,0.9422222375869752,f39aa6ac,1458.1219491958618,Doc2Vec_Big,Adamax,64,True,False,relu,64.0,1,0.2,32,0.8971553462479853,0.947826080418602,0.8498845283290148,0.9358288557110348,0.8472622361789582,0.9282700541194786,0.9752809030494064,0.9380530931714302,False,
0.3888654410839081,0.8972772359848022,0.897538423538208,0.8972772359848022,0.8950467109680176,0.9207921028137208,0.8051947951316833,0.9282511472702026,0.9200000166893004,0.8571428656578064,0.8609865307807922,0.94021737575531,0.915343940258026,0.856249988079071,0.7784090638160706,0.9059829115867616,0.8833333253860474,0.9820627570152284,0.9647576808929444,0.9311926364898682,0.902222216129303,a83ff1ba,2035.239735841751,Doc2Vec_Big,Adamax,16,True,False,relu,8.0,1,0.25,32,0.8591224063943248,0.9241071642567736,0.8590603988453382,0.9276139462445456,0.8154761702025017,0.8945147665890529,0.9733333074799292,0.9164785405081346,False,
0.3638354837894439,0.9003713130950928,0.8999233841896057,0.9003713130950928,0.8981348276138306,0.9043062329292296,0.8181818127632141,0.9292035102844238,0.9333333373069764,0.8504273295402527,0.8923766613006592,0.908108115196228,0.8888888955116272,0.8562091588973999,0.7443181872367859,0.9316239356994628,0.9083333611488342,0.9650654792785645,0.9735682606697084,0.9464285969734192,0.9422222375869752,5ee2e7cc,1280.9507040977478,Doc2Vec_Big,Adamax,16,True,False,relu,64.0,1,0.25,32,0.8590909118950366,0.9312638452362856,0.870897134734919,0.8983957287763696,0.7963525903950612,0.9198312398772688,0.969298223519704,0.9443207331271064,False,
0.4298217594623565,0.9009901285171508,0.9006088376045227,0.9009901285171508,0.8986251950263977,0.8942307829856873,0.8051947951316833,0.9380530714988708,0.9422222375869752,0.7967479825019836,0.878923773765564,0.921875,0.9365079402923584,0.9060402512550354,0.7670454382896423,0.8730158805847168,0.9166666865348816,0.9954545497894288,0.9647576808929444,0.9224137663841248,0.951111137866974,1940de28,1104.063978433609,Doc2Vec_Big,Adamax,64,True,True,relu,64.0,1,0.2,32,0.8473804106258738,0.9401330323618556,0.835820906930572,0.9291338601302462,0.8307692140037491,0.8943089565161365,0.9798657592855262,0.9365426687834236,False,
0.4050793051719665,0.8799505233764648,0.878842830657959,0.8799505233764648,0.8753002882003784,0.9119170904159546,0.761904776096344,0.8927038908004761,0.9244444370269777,0.8138527870178223,0.8430493474006653,0.9005235433578491,0.9100528955459596,0.89682537317276,0.6420454382896423,0.8655462265014648,0.8583333492279053,0.9819819927215576,0.9603524208068848,0.9369369149208068,0.9244444370269777,aec55de0,1486.4306206703186,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,1,0.5,32,0.830188684342525,0.9082969542167172,0.8281938283776672,0.9052631422026997,0.7483443515843756,0.8619246981799716,0.9710467747783712,0.9306487549554604,False,
0.3059528768062591,0.915841579437256,0.915579915046692,0.915841579437256,0.9148061275482178,0.9004524946212769,0.8614718317985535,0.9184549450874328,0.951111137866974,0.8602620363235474,0.8834080696105957,0.9562841653823853,0.92592591047287,0.9044585824012756,0.8068181872367859,0.947826087474823,0.9083333611488342,0.9866071343421936,0.9735682606697084,0.9353448152542114,0.9644444584846495,6ac825be,1766.6163997650146,Doc2Vec_Big,Adamax,64,True,False,relu,128.0,1,0.3,32,0.8805309607878491,0.9344978344078791,0.8716814290518877,0.9408602130664248,0.8528528486225995,0.9276595892221908,0.980044330920726,0.9496717728792384,False,
0.3478557467460632,0.9176980257034302,0.9175400733947754,0.9176980257034302,0.9166793823242188,0.9333333373069764,0.8484848737716675,0.93478262424469,0.9555555582046508,0.8373983502388,0.923766791820526,0.92592591047287,0.92592591047287,0.9144737124443054,0.7897727489471436,0.947826087474823,0.9083333611488342,0.9733333587646484,0.9647576808929444,0.951111137866974,0.951111137866974,e296dcd8,1393.5849587917328,Doc2Vec_Big,Adamax,64,True,False,relu,64.0,1,0.4,32,0.888888904567208,0.945054954296868,0.8784647946999165,0.92592591047287,0.8475610002175036,0.9276595892221908,0.9690265469711096,0.951111137866974,False,
0.3357568979263305,0.9003713130950928,0.9001500606536865,0.9003713130950928,0.8977938890457153,0.9219512343406676,0.8181818127632141,0.9375,0.9333333373069764,0.8488888740539551,0.8565022349357605,0.9337016344070436,0.8941798806190491,0.849056601524353,0.7670454382896423,0.9537037014961244,0.8583333492279053,0.9605262875556946,0.9647576808929444,0.9515418410301208,0.959999978542328,802c7986,1383.966192483902,Doc2Vec_Big,Adamax,64,True,False,relu,64.0,1,0.5,32,0.8669724805784911,0.9354120287217392,0.8526785603685219,0.9135134954039766,0.8059701392666005,0.9035087797450224,0.9626373343415312,0.9557521971194538,False,
0.3905660808086395,0.8799505233764648,0.8800418972969055,0.8799505233764648,0.8771920204162598,0.8762376308441162,0.7662337422370911,0.9523809552192688,0.8888888955116272,0.8214285969734192,0.8251121044158936,0.929411768913269,0.8359788656234741,0.8846153616905212,0.7840909361839294,0.9158878326416016,0.8166666626930237,0.9688888788223268,0.9603524208068848,0.9102563858032228,0.946666657924652,befe69f6,706.1526517868042,Doc2Vec_Little,Adamax,16,True,True,,,0,0.25,32,0.8175519524716298,0.919540234751707,0.8232662304724635,0.8802228595453105,0.8313253063095856,0.8634361132058932,0.9646017638630496,0.928104558251354,False,
0.7754119038581848,0.8032178282737732,0.7808302640914917,0.8032178282737732,0.7399161458015442,0.6392405033111572,0.4372294247150421,0.9842932224273682,0.8355555534362793,0.8666666746139526,0.5246636867523193,0.9112426042556764,0.8148148059844971,0.904347836971283,0.5909090638160706,0.0,0.0,0.969298243522644,0.9735682606697084,0.8857142925262451,0.9644444584846495,b3d779f8,1940.2883250713348,Doc2Vec_Little,Adamax,64,True,True,relu,8.0,2,0.35,32,0.5192801958337453,0.9038461647106651,0.6536312946435094,0.860335190922858,0.7147766158810547,0.0,0.9714285597906582,0.9234042654565257,False,
0.5567360520362854,0.8533415794372559,0.8529559969902039,0.8533415794372559,0.8468493223190308,0.7906976938247681,0.7359307408332825,0.9241071343421936,0.9200000166893004,0.8099547624588013,0.8026905655860901,0.8402062058448792,0.8624338507652283,0.8012048006057739,0.7556818127632141,0.898876428604126,0.6666666865348816,0.959999978542328,0.9515418410301208,0.9159291982650756,0.9200000166893004,e491e05a,1647.0839495658877,Doc2Vec_Little,Adamax,32,False,False,relu,64.0,2,0.3,32,0.7623318502147106,0.9220490019161584,0.8063063031539746,0.8511749394482554,0.7777777661100171,0.7655502610780694,0.9557521971194538,0.9179600943503998,False,
0.2855724394321441,0.9176980257034302,0.91754949092865,0.9176980257034302,0.9168192744255066,0.9116278886795044,0.8484848737716675,0.9184549450874328,0.951111137866974,0.9317073225975036,0.8565022349357605,0.943181812763214,0.8783068656921387,0.849711000919342,0.8352272510528564,0.9732142686843872,0.9083333611488342,0.986363649368286,0.9559471607208252,0.93478262424469,0.9555555582046508,b7c9126a,779.1963088512421,Doc2Vec_Little,Adamax,64,True,True,,,0,0.3,32,0.878923771878984,0.9344978344078791,0.89252336310246,0.90958903181148,0.8424068747404084,0.9396551793593992,0.9709172447107832,0.945054954296868,False,
0.3250479698181152,0.9201732873916626,0.9201247692108154,0.9201733469963074,0.9190524816513062,0.9339622855186462,0.8571428656578064,0.9270386099815368,0.959999978542328,0.8468084931373596,0.8923766613006592,0.9312169551849364,0.9312169551849364,0.9135802388191224,0.8409090638160706,0.9152542352676392,0.8999999761581421,0.9821428656578064,0.9691630005836488,0.9427312612533568,0.951111137866974,fa71bc8c,1885.688632249832,Doc2Vec_Big,Adamax,64,True,False,relu,128.0,1,0.2,32,0.893905206291153,0.943231422083799,0.8689956143411754,0.9312169551849364,0.8757396265595679,0.9075630120946208,0.9756097628263471,0.946902659915026,False,
0.3555460572242737,0.905940592288971,0.9062854051589966,0.905940592288971,0.9039019346237184,0.8999999761581421,0.8571428656578064,0.9422222375869752,0.9422222375869752,0.8097165822982788,0.8968609571456909,0.9548022747039796,0.8941798806190491,0.8980891704559326,0.8011363744735718,0.921052634716034,0.875,0.9734513163566588,0.9691630005836488,0.9419642686843872,0.9377777576446532,525aa0d2,1639.76420044899,Doc2Vec_Big,Adamax,64,True,False,relu,128.0,2,0.45,32,0.8780487736089818,0.9422222375869752,0.8510638072189566,0.923497267457882,0.84684685222631,0.8974358989250338,0.971302425247504,0.9398663511219526,False,
0.5187141299247742,0.8452970385551453,0.8440727591514587,,,0.7836538553237915,0.7056276798248291,0.8938053250312805,0.897777795791626,0.807692289352417,0.7533632516860962,0.9176470637321472,0.8253968358039856,0.7972972989082336,0.6704545617103577,0.8695651888847351,0.8333333134651184,0.9237288236618042,0.9603524208068848,0.9070796370506288,0.9111111164093018,51ebe616,1910.696620941162,Doc2Vec_Big,Adamax,8,True,False,relu,16.0,1,0.3,32,0.7425968007623578,0.8957871563389438,0.7795823703537427,0.8690807879146379,0.7283950719940936,0.8510638057726873,0.9416846694664416,0.9090909072248298,False,
0.3065537512302398,0.906559407711029,0.9062453508377076,,,0.918660283088684,0.8311688303947449,0.9675925970077516,0.9288889169692992,0.8794642686843872,0.8834080696105957,0.8663366436958313,0.92592591047287,0.9066666960716248,0.7727272510528564,0.9433962106704712,0.8333333134651184,0.9954545497894288,0.9647576808929444,0.8962655663490295,0.959999978542328,2368177a,1599.108017206192,Doc2Vec_Little,Adamax,64,True,False,,,0,0.2,32,0.8727272704988718,0.947845821726178,0.8814317577203541,0.8951406630956897,0.8343558280369001,0.8849557340821959,0.9798657592855262,0.9270386199121674,False,
1.1997805833816528,0.5352723002433777,0.4833899140357971,,,1.0,0.0043290043249726,0.7627118825912476,0.2000000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6530612111091614,0.5638766288757324,0.9107981324195862,0.8622221946716309,774a25f8,638.4251532554626,Doc2Vec_Little,Adamax,64,False,False,relu,8.0,1,0.4,32,0.0086206896471783,0.3169014137615153,0.0,0.0,0.0,0.0,0.6052009265720723,0.8858447392151485,False,
0.2852208018302917,0.9152227640151978,0.914833962917328,,,0.8914027214050293,0.8528138399124146,0.9594594836235046,0.946666657924652,0.8772727251052856,0.865470826625824,0.907216489315033,0.9312169551849364,0.9013158082962036,0.7784090638160706,0.931034505367279,0.8999999761581421,0.9823788404464722,0.9823788404464722,0.9273504018783568,0.9644444584846495,8e6b61e4,1157.0962269306185,Doc2Vec_Little,Adamax,64,True,False,relu,64.0,1,0.4,32,0.8716814122847265,0.9530201417187042,0.8713318145047507,0.919060061054635,0.8353658461414719,0.9152542358840612,0.9823788404464722,0.9455337625702998,False,
0.465693324804306,0.8879950642585754,0.8875454664230347,,,0.9004974961280823,0.7835497856140137,0.9452054500579834,0.9200000166893004,0.8333333134651184,0.8520179390907288,0.8994709253311157,0.8994709253311157,0.808917224407196,0.7215909361839294,0.8916666507720947,0.8916666507720947,0.9735682606697084,0.9735682606697084,0.933920681476593,0.9422222375869752,b1f8af16,2484.981757879257,Doc2Vec_Little,Adamax,64,False,False,,,0,0.4,32,0.8379629570818333,0.9324324267016346,0.8425720528435313,0.8994709253311157,0.76276278988261,0.8916666507720947,0.9735682606697084,0.9380530931714302,False,
0.3142629861831665,0.9084158539772034,0.9082826375961304,,,0.9069767594337464,0.8441558480262756,0.9220778942108154,0.946666657924652,0.8772727251052856,0.865470826625824,0.91847825050354,0.8941798806190491,0.84375,0.7670454382896423,0.94017094373703,0.9166666865348816,0.9821428656578064,0.9691630005836488,0.9771689772605896,0.951111137866974,b87acdd8,1291.957312822342,Doc2Vec_Little,Adamax,64,True,False,relu,64.0,1,0.2,32,0.8744394710466229,0.9342105077564138,0.8713318145047507,0.9061662078307312,0.8035714196510054,0.9282700541194786,0.9756097628263471,0.9639639910813924,False,
0.9727792739868164,0.7029703259468079,0.670351505279541,,,0.0,0.0,0.9534883499145508,0.9111111164093018,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333134651184,0.0833333358168602,0.969432294368744,0.9779735803604126,0.8828828930854797,0.8711110949516296,0ac7a0c6,2925.4067125320435,Doc2Vec_Little,Adamax,64,False,False,relu,8.0,1,0.5,32,0.0,0.9318181739981508,0.0,0.0,0.0,0.1515151552917543,0.9736842064037298,0.8769574912516555,False,
0.3781116604804992,0.8787128925323486,0.8785698413848877,,,0.8860103487968445,0.7402597665786743,0.9288889169692992,0.9288889169692992,0.7909091114997864,0.7802690863609314,0.8947368264198303,0.8994709253311157,0.8414633870124817,0.7840909361839294,0.9035087823867798,0.8583333492279053,0.9863013625144958,0.9515418410301208,0.91304349899292,0.9333333373069764,f4fb069c,2831.10449719429,Doc2Vec_Big,Adamax,8,True,False,,,0,0.5,32,0.8066037834498293,0.9288889169692992,0.7855530717836261,0.8970976303076228,0.8117647075488071,0.8803418936657326,0.9686098571658271,0.9230769356154196,False,
0.521313488483429,0.8607673048973083,0.8608149290084839,,,0.769565224647522,0.7662337422370911,0.9066666960716248,0.9066666960716248,0.8296943306922913,0.8520179390907288,0.8918918967247009,0.8730158805847168,0.8013244867324829,0.6875,0.9174311757087708,0.8333333134651184,0.9344978332519532,0.9427312612533568,0.941747546195984,0.8622221946716309,8a967236,1761.8559901714325,Doc2Vec_Little,Adamax,16,False,False,relu,128.0,2,0.2,32,0.7678958700868836,0.9066666960716248,0.8407079693875528,0.8823529474072687,0.7400611550091619,0.8733624268222807,0.9385964915617292,0.9002319913827347,False,
0.4125263094902038,0.8836633563041687,0.8830946087837219,,,0.9200000166893004,0.7965368032455444,0.9452054500579834,0.9200000166893004,0.7967479825019836,0.878923773765564,0.8924731016159058,0.8783068656921387,0.8646616339683533,0.6534090638160706,0.9357798099517822,0.8500000238418579,0.9684684872627258,0.9471365809440612,0.902953565120697,0.951111137866974,73f40462,2565.88311123848,Doc2Vec_Little,Adamax,16,True,False,relu,16.0,1,0.3,32,0.8538283173061894,0.9324324267016346,0.835820906930572,0.885333318725586,0.7443365445278705,0.8908297044434649,0.957683759561934,0.9264069278478656,False,
0.3199901878833771,0.9115098714828492,0.9110839366912842,,,0.8716813921928406,0.8528138399124146,0.9288889169692992,0.9288889169692992,0.8916256427764893,0.8116592168807983,0.92592591047287,0.92592591047287,0.888198733329773,0.8125,0.9180327653884888,0.9333333373069764,0.9775784611701964,0.9603524208068848,0.948051929473877,0.9733333587646484,8a9cab1a,1578.3763630390167,Doc2Vec_Big,Adamax,32,True,False,relu,32.0,1,0.3,32,0.8621444019287415,0.9288889169692992,0.8497652836677199,0.92592591047287,0.84866467727357,0.925619825738089,0.96888888086213,0.9605263186376176,False,
0.3077434301376343,0.9115098714828492,0.9111366271972656,,,0.9212962985038756,0.8614718317985535,0.9333333373069764,0.9333333373069764,0.8738738894462585,0.8699551820755005,0.9076923131942748,0.9365079402923584,0.9013158082962036,0.7784090638160706,0.9230769276618958,0.8999999761581421,0.9732142686843872,0.9603524208068848,0.9422222375869752,0.9422222375869752,74081aec,1786.331062078476,Doc2Vec_Big,Adamax,32,True,False,,,0,0.2,32,0.8903802983809479,0.9333333373069764,0.8719101327297257,0.9218750046711648,0.8353658461414719,0.9113923950734724,0.9667405670303072,0.9422222375869752,False,
0.3390090465545654,0.9053217768669128,0.9050688743591307,,,0.9074074029922484,0.8484848737716675,0.9254385828971864,0.9377777576446532,0.8478260636329651,0.8744394779205322,0.9015544056892396,0.920634925365448,0.8954248428344727,0.7784090638160706,0.8799999952316284,0.9166666865348816,0.9954338073730468,0.9603524208068848,0.9596412777900696,0.951111137866974,4f110d12,1467.565423488617,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.2,32,0.8769575058514508,0.9315673120973048,0.8609271480655717,0.9109947675022292,0.8328267349096692,0.8979591907237479,0.9775784826477172,0.9553571673483132,False,
0.3435291945934295,0.8997524976730347,0.8993770480155945,,,0.9132652878761292,0.7748917937278748,0.9200000166893004,0.9200000166893004,0.8109243512153625,0.865470826625824,0.9508196711540222,0.920634925365448,0.8758170008659363,0.7613636255264282,0.9180327653884888,0.9333333373069764,0.9862385392189026,0.9471365809440612,0.9464285969734192,0.9422222375869752,5323f596,2047.2836029529567,Doc2Vec_Big,Adamax,16,True,False,,,0,0.3,32,0.8384074974816125,0.9200000166893004,0.8373101734653855,0.93548387293699,0.8145896626523653,0.925619825738089,0.966292147125925,0.9443207331271064,False,
0.2952218949794769,0.9146039485931396,0.9143497943878174,,,0.8571428656578064,0.8831169009208679,0.9424778819084167,0.946666657924652,0.9049999713897704,0.8116592168807983,0.9508196711540222,0.920634925365448,0.863095223903656,0.8238636255264282,0.9333333373069764,0.9333333373069764,0.9910714030265808,0.9779735803604126,0.943965494632721,0.9733333587646484,6ea70c88,1606.8255400657654,Doc2Vec_Big,Adamax,64,True,False,relu,32.0,1,0.2,32,0.8699360471388947,0.944567626056802,0.8557919627545671,0.93548387293699,0.8430232433707989,0.9333333373069764,0.9844789292152288,0.95842450833446,False,
0.2974122762680053,0.9108911156654358,0.9106335639953612,,,0.90625,0.8787878751754761,0.9424778819084167,0.946666657924652,0.9049773812294006,0.8968609571456909,0.9189189076423644,0.8994709253311157,0.8954248428344727,0.7784090638160706,0.9449541568756104,0.8583333492279053,0.9733333587646484,0.9647576808929444,0.9134199023246764,0.9377777576446532,c5e869ba,1639.083779335022,Doc2Vec_Little,Adamax,64,True,False,,,0,0.2,32,0.892307690445488,0.944567626056802,0.9009008888739062,0.9090909167807584,0.8328267349096692,0.8995633403909522,0.9690265469711096,0.9254385809932636,False,
0.3360989391803741,0.916460394859314,0.9163222908973694,,,0.8986175060272217,0.8441558480262756,0.959276020526886,0.9422222375869752,0.8909090757369995,0.878923773765564,0.9213483333587646,0.8677248954772949,0.8848484754562378,0.8295454382896423,0.9008264541625975,0.9083333611488342,0.9734513163566588,0.9691630005836488,0.9313304424285888,0.9644444584846495,fb5459c4,1861.556458234787,Doc2Vec_Little,Adamax,16,True,False,relu,128.0,1,0.3,32,0.870535713766003,0.950672654752702,0.8848758425394117,0.8937329935701289,0.8563049722784639,0.9045643331188444,0.971302425247504,0.9475982446920443,False,
